fr,Web Radio,France Bleu - Normandie (Seine-Maritime-Eure),http://direct.francebleu.fr/live/fbhautenormandie-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Besançon,http://direct.francebleu.fr/live/fbbesancon-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Creuse,http://direct.francebleu.fr/live/fbcreuse-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Hérault,http://direct.francebleu.fr/live/fbherault-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Loire Océan,http://direct.francebleu.fr/live/fbloireocean-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Belfort-Montbéliard,http://direct.francebleu.fr/live/fbbelfort-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - RCFM Frequenza Mora,http://direct.francebleu.fr/live/fbfrequenzamora-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Auxerre,http://direct.francebleu.fr/live/fbauxerre-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Armorique,http://direct.francebleu.fr/live/fbarmorique-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Limousin,http://direct.francebleu.fr/live/fblimousin-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Azur,http://direct.francebleu.fr/live/fbazur-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Mayenne,http://direct.francebleu.fr/live/fbmayenne-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Normandie (Calvados-Orne),http://direct.francebleu.fr/live/fbbassenormandie-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Béarn,http://direct.francebleu.fr/live/fbbearn-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Isère,http://direct.francebleu.fr/live/fbisere-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Gard Lozère,http://direct.francebleu.fr/live/fbgardlozere-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - La Rochelle,http://direct.francebleu.fr/live/fblarochelle-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Gironde,http://direct.francebleu.fr/live/fbgironde-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Maine,http://direct.francebleu.fr/live/fbmaine-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Orléans,http://direct.francebleu.fr/live/fborleans-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Pays Basque,http://direct.francebleu.fr/live/fbpaysbasque-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Lorraine Nord,http://direct.francebleu.fr/live/fblorrainenord-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Vaucluse,http://direct.francebleu.fr/live/fbvaucluse-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Pays d'Auvergne,http://direct.francebleu.fr/live/fbpaysdauvergne-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Provence,http://direct.francebleu.fr/live/fbprovence-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Gascogne,http://direct.francebleu.fr/live/fbgascogne-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Sud Lorraine,http://direct.francebleu.fr/live/fbsudlorraine-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Drome Ardèche,http://direct.francebleu.fr/live/fbdromeardeche-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Breizh Izel,http://direct.francebleu.fr/live/fbbreizizel-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Touraine,http://direct.francebleu.fr/live/fbtouraine-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Pays de Savoie,http://direct.francebleu.fr/live/fbpaysdesavoie-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Saint-Etienne Loire,http://direct.francebleu.fr/live/fbstetienne-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Alsace,https://stream.radiofrance.fr/fbalsace/fbalsace_midfi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Bleu - Picardie,http://direct.francebleu.fr/live/fbpicardie-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Périgord,http://direct.francebleu.fr/live/fbperigord-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Nord,http://direct.francebleu.fr/live/fbnord-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Poitou,http://direct.francebleu.fr/live/fbpoitou-midfi.mp3,text/html,301
fr,Web Radio,FIP pop,https://stream.radiofrance.fr/fippop/fippop_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Bleu - Roussillon,http://direct.francebleu.fr/live/fbroussillon-midfi.mp3,text/html,301
fr,Web Radio,France Bleu - Toulouse,http://direct.francebleu.fr/live/fbtoulouse-midfi.mp3,text/html,301
fr,Web Radio,FIP jazz,https://stream.radiofrance.fr/fipjazz/fipjazz_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,FIP monde,https://stream.radiofrance.fr/fipworld/fipworld_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,FIP reggae,https://stream.radiofrance.fr/fipreggae/fipreggae_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Bleu - Elsass,https://stream.radiofrance.fr/fbelsass/fbelsass_midfi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Bleu - Paris,https://stream.radiofrance.fr/fb1071/fb1071_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Inter,http://direct.franceinter.fr/live/franceinter-lofi.mp3,text/html,301
fr,Web Radio,France Culture,http://direct.franceculture.fr/live/franceculture-lofi.mp3,text/html,301
fr,Web Radio,France Culture,http://direct.franceculture.fr/live/franceculture-midfi.mp3,text/html,301
fr,Web Radio,France Inter,http://direct.franceinter.fr/live/franceinter-midfi.mp3,text/html,301
fr,Web Radio,France Info,http://direct.franceinfo.fr/live/franceinfo-midfi.mp3,text/html,301
fr,Web Radio,France Musique - Concerts Radio France,http://direct.francemusique.fr/live/francemusiqueconcertsradiofrance-hifi.mp3,text/html,301
fr,Web Radio,France Musique - La Contemporaine,https://stream.radiofrance.fr/francemusiquelacontemporaine/francemusiquelacontemporaine_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Musique,http://direct.francemusique.fr/live/francemusique-midfi.mp3,text/html,301
fr,Web Radio,France Musique - La Baroque,https://stream.radiofrance.fr/francemusiquebaroque/francemusiquebaroque_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,La Grosse Radio Metal,http://hd.lagrosseradio.info:8200,text/html; charset=iso-8859-1,301
fr,Web Radio,France Musique - Ocora - Musiques du monde,http://direct.francemusique.fr/live/francemusiqueocoramonde-hifi.mp3,text/html,301
fr,Web Radio,La Grosse Radio Rock,http://hd.lagrosseradio.info:8500,text/html; charset=iso-8859-1,301
fr,Web Radio,La Grosse Radio Reggae,http://hd.lagrosseradio.info:8300,text/html; charset=iso-8859-1,301
fr,Web Radio,France-Bleue-107.1,http://direct.francebleu.fr/live/fb1071-midfi.mp3,text/html,301
fr,Web Radio,GENERATION SOUL DISCO FUNK,http://www.generationdiscofunk.com/pls/hd.m3u,audio/x-mpegurl,200
fr,Web Radio,Fun Radio (Haut débit),http://streaming.radio.funradio.fr/fun-1-44-128,undefined,302
fr,Web Radio,FIP Jazz,http://icecast.radiofrance.fr/fipjazz-hifi.aac,audio/aac,200
fr,Web Radio,France Musique - Classique Plus,https://stream.radiofrance.fr/francemusiqueclassiqueplus/francemusiqueclassiqueplus_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,Jazz Radio Blues,http://broadcast.infomaniak.ch/jazzblues-high.mp3,text/html,302
fr,Web Radio,Jazz Radio Ladies and Crooners,http://broadcast.infomaniak.ch/jazzladiescrooners-high.mp3,text/html,302
fr,Web Radio,Jazz Radio (ex-Fréquence Jazz),http://broadcast.infomaniak.ch/jazzradio-high.mp3,text/html,302
fr,Web Radio,Hit West (MP3) (Haut débit),http://broadcast.infomaniak.ch/hitwest-high.mp3,text/html,404
fr,Web Radio,Jazz Radio Black Music,http://broadcast.infomaniak.ch/jazzblackmusic-high.mp3,text/html,302
fr,Web Radio,Jazz Radio Reprises,http://broadcast.infomaniak.ch/reprises-high.mp3,text/html,302
fr,Web Radio,Hit West (AAC),http://broadcast.infomaniak.ch/hitwest-high.aac,text/html,404
fr,Web Radio,Jazz Radio Lounge,http://broadcast.infomaniak.ch/jazzlounge-high.mp3,text/html,302
fr,Web Radio,France Musique - Classique Eeasy,https://stream.radiofrance.fr/francemusiqueeasyclassique/francemusiqueeasyclassique_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Musique - Opéra,https://stream.radiofrance.fr/francemusiqueopera/francemusiqueopera_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,Latina (ex-Radio Latina),http://broadcast.infomaniak.ch/start-latina-high.mp3,text/html,302
fr,Web Radio,KIF Radio,http://kifradio.kifradio.com,text/html,301
fr,Web Radio,La radio Plus,http://laradioplus.ice.infomaniak.ch:80/laradioplus-high.mp3,audio/mpeg,200
fr,Web Radio,Mouv' R'N'B,https://stream.radiofrance.fr/mouvrnb/mouvrnb_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Musique - La Jazz,https://stream.radiofrance.fr/francemusiquelajazz/francemusiquelajazz_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,France Musique - Ocora - Musiques du monde,https://stream.radiofrance.fr/francemusiqueocoramonde/francemusiqueocoramonde_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,NRJ - HITS (kladivo na nekvalitné SK rádia),http://cdn.nrjaudio.fm/adwz1/fr/30043/aac_64.mp3,undefined,302
fr,Web Radio,Puls Radio Version Trance,http://www.pulsradio.com/pls/pulstrance-adsl.m3u,text/html; charset=iso-8859-1,301
fr,Web Radio,Mouv' Kids 'n Family,https://stream.radiofrance.fr/mouvkidsnfamily/mouvkidsnfamily_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,FIP Rock,http://icecast.radiofrance.fr/fiprock-hifi.aac,audio/aac,200
fr,Web Radio,Alouette,https://alouette-finistere.ice.infomaniak.ch/alouette-finistere-128.mp3,audio/mpeg,200
fr,Web Radio,Magic Radio (by PulsRadio),http://stream.magic-radio.net:8100,audio/mpeg,200
fr,Web Radio,PulsRadio,http://stream.pulsradio.com:5000,text/html; charset=iso-8859-1,301
fr,Web Radio,Radio Air Libre,http://www.radioairlibre.be/radioairlibre.ogg.m3u,text/html; charset=iso-8859-1,302
fr,Web Radio,Mouv' 100 percent mix,https://stream.radiofrance.fr/mouv100p100mix/mouv100p100mix_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,Radio Contact,http://audiostream.rtl.be/contactfr192,text/html,404
fr,Web Radio,Mouv',https://stream.radiofrance.fr/mouv/mouv_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,NRJ - Hit Music Only!,https://scdn.nrjaudio.fm/audio1/fr/30001/aac_64.mp3,undefined,302
fr,Web Radio,Mouv' Classics,https://stream.radiofrance.fr/mouvclassics/mouvclassics_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,Mouv' Dancehall,https://stream.radiofrance.fr/mouvdancehall/mouvdancehall_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,Mouv' Rap US,https://stream.radiofrance.fr/mouvrapus/mouvrapus_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,Mouv' Rap Français,https://stream.radiofrance.fr/mouvrapfr/mouvrapfr_hifi.m3u8,application/vnd.apple.mpegurl,200
fr,Web Radio,Radio Mélodie,http://players.creacast.com/creacast/melodie/playlist.m3u,audio/mpegurl,200
fr,Web Radio,Radio Mint,http://audiostream.rtl.be/mint,text/html,404
fr,Web Radio,Voltage,http://broadcast.infomaniak.ch/start-voltage-high.mp3,text/html,302
fr,Web Radio,RTL (LQ),http://streaming.radio.rtl.fr/rtl-1-44-64,undefined,302
fr,Web Radio,RTL (HQ),http://streaming.radio.rtl.fr/rtl-1-44-128,undefined,302
fr,Web Radio,Sud Radio,http://broadcast.infomaniak.ch/start-sud-high.mp3,text/html,302
fr,Web Radio,Top Music,http://players.creacast.com/creacast/topmusic/playlist.pls,audio/x-scpls,200
fr,Web Radio,RFI Monde,http://live02.rfi.fr/rfimonde-32.mp3,text/html,302
fr,Web Radio,Radio Campus Lille,http://radiocampuslille.ice.infomaniak.ch/radiocampuslille-128.mp3,audio/mpeg,200
fr,Web Radio,MFM (MP3),http://mfm.ice.infomaniak.ch/mfm-128.mp3,audio/mpeg,200
fr,Web Radio,MFM (AAC),http://mfm.ice.infomaniak.ch/mfm-64.aac,audio/aacp,200
fr,Web Radio,Radio Chablais,http://radiochablais.ice.infomaniak.ch:80/radiochablais-high.mp3,audio/mpeg,200
fr,Web Radio,radiofrance.fr,http://icecast.radiofrance.fr/fip-midfi.mp3,audio/mpeg,200
fr,Web Radio,Radio Fréquence Jura,http://rfj.ice.infomaniak.ch:80/rfj-high.aac,audio/aacp,200
ka,Web TV,Formula,https://c4635.cdn.xsg.ge/c4635/TVFormula/index.m3u8,application/vnd.apple.mpegurl,200
ka,Web TV,2 TV,https://tv.cdn.xsg.ge/gpb-2tv/index.m3u8,application/vnd.apple.mpegurl,200
ka,Web TV,1 TV,https://tv.cdn.xsg.ge/gpb-1tv/index.m3u8,application/vnd.apple.mpegurl,200
ka,Web TV,sstv.ge,https://stream.sstv.ge/live/sstv/playlist.m3u8,application/vnd.apple.mpegurl,200
ka,Web TV,mtavariarxi,https://bozztv.com/36bay2/mtavariarxi/playlist.m3u8,text/html,404
ka,Web TV,PalitraNews.ge,https://live.palitranews.ge/hls/palitratv/index.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,ARTE HD,https://artesimulcast.akamaized.net/hls/live/2030993/artelive_de/master_v720.m3u8,text/html,403
de,Web TV,baden-tv,http://cdn.icu.de/rtplive/btv.stream/chunklist_w574389438.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,AUTO BILD TV,https://auto-bild.personalstream.tv/v1/bildde/master.m3u8,application/x-mpegURL,200
de,Web TV,BR Fernsehen Süd HD,https://mcdn.br.de/br/fs/bfs_sued/hls/de/master.m3u8,text/html,302
de,Web TV,hr-fernsehen,https://hrhls.akamaized.net/hls/live/2024525/hrhls/index.m3u8,application/x-mpegURL,200
de,Web TV,BR Fernsehen Nord HD,https://mcdn.br.de/br/fs/bfs_nord/hls/de/master.m3u8,text/html,302
de,Web TV,baden tv sued,https://cdn.icu.de/rtplive/smil:btvsued.smil/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,BLK Regional TV,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:BLKonline_high/playlist.m3u8,undefined,403
de,Web TV,DASDING-VisualRadio,https://swrdasdingvr-hls.akamaized.net/hls/live/2018681/dasdingvr/master.m3u8,application/x-mpegURL,200
de,Web TV,Das Wort TV,https://stream.daswort.tv/master.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,NDR Hamburg HD,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_hh/master.m3u8,undefined,302
de,Web TV,Light Channel TV Deutschland,http://streamer1.streamhost.org:1935/salive/lctvde/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,Die Neue Zeit TV,https://www.onairport.live/die-neue-zeit-tv-live/livestream_high/playlist.m3u8,undefined,404
de,Web TV,nbydeggendorf.de,https://stream03.welocal.stream/stream/fhd-nbydeggendorf_99148/ngrp:stream_all/index.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,nbylandshut.de,https://stream03.welocal.stream/stream/fhd-nbylandshut_75262/ngrp:stream_all/index.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,NiederbayernTV.de,https://stream03.welocal.stream/stream/sat-nby/ngrp:sat-nby.stream_all/index.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,OK Kaiserslautern,https://s.ok54.de/abr_okkl/webstream/playlist.m3u8,text/html,403
de,Web TV,OK Stendal,http://58bd5b7a98e04.streamlock.net/medienasa-live/_definst_/mp4:ok-stendal_high/playlist.m3u8,undefined,403
de,Web TV,NRWision HD,https://fms.nrwision.de/live/livestreamHD.stream_source/chunklist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,OK Wernigerode,http://58bd5b7a98e04.streamlock.net/medienasa-live/_definst_/mp4:ok-wernigerode_high/playlist.m3u8,undefined,403
de,Web TV,OK Fulda,https://s.ok54.de/mok-fu/livestream/playlist.m3u8,text/html,404
de,Web TV,OK Gießen,https://s.ok54.de/mok-gi/mok-gi/playlist.m3u8,text/html,404
de,Web TV,RTV (Austria),http://iptv.rtv-ooe.at/stream.m3u8,application/x-mpegURL,200
de,Web TV,OK naheTV (Idar-Oberstein),https://s.ok54.de/nahetv/webstream/chunks.m3u8,text/html,404
de,Web TV,OK Kassel,https://s.ok54.de/mok-ks/kassel/playlist.m3u8,text/html,403
de,Web TV,OK Ludwigshafen,https://s.ok54.de/oklu/livestream/playlist.m3u8,text/html,403
de,Web TV,Krone TV,https://kronetv.mdn.ors.at/out/u/kronetv-nodrm.m3u8,text/html,403
de,Web TV,OK Rhein-Main (Offenbach Frankfurt),https://s.ok54.de/mok-rm/mok-rm/playlist.m3u8,text/html,403
de,Web TV,OK RheinLokal (Worms),https://s.ok54.de/rheinlokal/rheinlOKal_stream/chunks.m3u8,text/html,403
de,Web TV,OK Weinstraße (Neustadt),https://s.ok54.de/okweinstrasse/okweinstrasse/chunks.m3u8,text/html,403
de,Web TV,OK Suedwestpfalz,https://s.ok54.de/okswp/test/chunks.m3u8,text/html,403
de,Web TV,OK54 (Trier),https://s.ok54.de/ott/webstream/tv/webstream_720p/chunks.m3u8,text/html,403
de,Web TV,saarland1.de,http://saarland1.iptv-playoutcenter.de/saarland1/saarland1.stream_1/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,MDF.1,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mdf1_high/playlist.m3u8,undefined,403
de,Web TV,Kronehit TV (Austria),https://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b3128000.m3u8,application/x-mpegURL,200
de,Web TV,OK4 Live,https://s.ok54.de/abr_ok4/live/ok4/live_720p/playlist.m3u8,text/html,403
de,Web TV,Offener Kanal Wernigerode,https://h056.video-stream-hosting.de/medienasa-live/_definst_/ok-wernigerode_high/playlist.m3u8,undefined,403
de,Web TV,OK4 (Adenau Andernach Koblenz Neuwied),https://s.ok54.de/abr_ok4/live/playlist.m3u8,text/html,403
de,Web TV,OK Magdeburg,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-magdeburg_high/playlist.m3u8,undefined,403
de,Web TV,saarland2.de,http://saarland2.iptv-playoutcenter.de/saarland2/saarland2.stream_2/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,OK Merseburg-Querfurt,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-merseburg_high/playlist.m3u8,undefined,403
de,Web TV,OK Dessau,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-dessau_high/playlist.m3u8,undefined,403
de,Web TV,Sachsen eins,http://sachsen1.iptv-playoutcenter.de/sachsen1/sachsen1.stream_1/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,sr.de/sr,https://srfs.akamaized.net/hls/live/689649/srfsgeo/index.m3u8,application/x-mpegURL,200
de,Web TV,Parlamentsfernsehen 2,https://cldf-hlsgw.r53.cdn.tv1.eu/1000153copo/hk2.m3u8,application/x-mpegURL,200
de,Web TV,OK Salzwedel,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-salzwedel_high/playlist.m3u8,undefined,403
de,Web TV,sachsen-fernsehen.de,http://vogtland.iptv-playoutcenter.de/vogtland/vogtlandfernsehen.stream_1/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,Okto (Austria),https://cdn3.wowza.com/1/MHFtazJReW5rOFhP/N2NWNDZ2/hls/live/playlist.m3u8,application/x-mpegURL,200
de,Web TV,NDR 1 Radio MV-VisualRadio,https://ndrvisualradiohls.akamaized.net/hls/live/2018951/ndrvr_mv_ndr1/master_540.m3u8,application/x-mpegURL,200
de,Web TV,R9 (Austria),https://ms01.w24.at/R9/smil:liveeventR9.smil/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,NDR 1 Radio MV-VisualRadio,https://ndrvisualradiohls.akamaized.net/hls/live/2018951/ndrvr_mv_ndr1/master.m3u8,application/x-mpegURL,200
de,Web TV,UNSERDING-VisualRadio,https://srde.akamaized.net/hls/live/2031842/visualradio-unserding/master-540p-1728.m3u8,text/html,403
de,Web TV,SWR3-VisualRadio,https://swrswr3vr-hls.akamaized.net/hls/live/2018683/swr3vr/master.m3u8,application/x-mpegURL,200
de,Web TV,ORF III HD,https://orf3.mdn.ors.at/out/u/orf3/qxb/manifest.m3u8,text/html,403
de,Web TV,ORF SPORT + AT-IP,https://orfs.mdn.ors.at/out/u/orfs/qxb/manifest.m3u8,text/html,403
de,Web TV,WDR HD,https://mcdn.wdr.de/wdr/wdrfs/de/master.m3u8,undefined,302
de,Web TV,Deutsche Welle,https://dwamdstream111.akamaized.net/hls/live/2017972/dwstream111/index.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,RBW,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:rbw_high/playlist.m3u8,undefined,403
de,Web TV,RFH,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:RFH_high/playlist.m3u8,undefined,403
de,Web TV,PUNKTum,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:punktum_high/playlist.m3u8,undefined,403
de,Web TV,RAN1,https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ran1_high/playlist.m3u8,undefined,403
de,Web TV,Deutsche Welle+,https://dwamdstream110.akamaized.net/hls/live/2017971/dwstream110/index.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,Welt,https://welt.personalstream.tv/v1/master.m3u8,application/x-mpegURL,200
de,Web TV,SchauTV (Austria),https://schautv.mdn.ors.at/out/u/schautv-nodrm.m3u8,text/html,403
de,Web TV,W24 TV (Austria),https://ms01.w24.at/W24/smil:liveevent.smil/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,sylt1.tv,https://5f7f7503aa549.streamlock.net/Sylt1_Channel_1_PGM/sylt1_high/Playlist.m3u8,undefined,404
de,Web TV,Tide TV,https://5889e7d0d6e28.streamlock.net/tide-live/_definst_/smil:livestream.smil/playlist.m3u8,undefined,403
de,Web TV,srf.ch,https://58de7a369a9c4.streamlock.net/srf/stream_720p/playlist.m3u8,application/vnd.apple.mpegurl,200
de,Web TV,WTV (OK Wettin),https://h056.video-stream-hosting.de/medienasa-live/_definst_/mp4:ok-wettin_high/playlist.m3u8,undefined,403
de,Web Radio,1LIVE diggi (MP3),http://www.wdr.de/wdrlive/media/einslivedigi.m3u,audio/x-mpegurl,200
de,Web Radio,BR-KLASSIK,http://streams.br.de/br-klassik_2.m3u,application/octet-stream,200
de,Web Radio,105'5 Spreeradio,http://stream.spreeradio.de/spree-live/mp3-128/konsole,audio/mpeg,302
de,Web Radio,105'5 Spreeradio 80er,http://stream.spreeradio.de/spree-80er/mp3-128/konsole,audio/mpeg,302
de,Web Radio,105'5 Spreeradio Love,http://stream.spreeradio.de/spree-love/mp3-128/konsole,audio/mpeg,302
de,Web Radio,105'5 Spreeradio Weihnachtsradio,http://stream.spreeradio.de/spree-event/mp3-128/konsole,audio/mpeg,302
de,Web Radio,Antenne Bayern Chillout (AAC),http://www.antenne.de/webradio/channels/chillout.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Oldies but Goldies (MP3),http://www.antenne.de/webradio/channels/oldies-but-goldies.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Classic Rock Live (AAC),http://www.antenne.de/webradio/channels/classic-rock-live.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Lovesongs (MP3),http://www.antenne.de/webradio/channels/lovesongs.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Das Antenne Bayern 'Event' Radio (M,http://www.antenne.de/webradio/channels/event.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern 80er Kulthits (AAC),http://www.antenne.de/webradio/channels/80er-kulthits.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,105'5 Spreeradio Rock,http://stream.spreeradio.de/spree-rock/mp3-128/konsole,audio/mpeg,302
de,Web Radio,103.7 UnserDing SR (MP3),http://streaming01.sr-online.de/unserding_2.m3u,application/octet-stream,200
de,Web Radio,Antenne Bayern Classic Rock Live (MP3),http://www.antenne.de/webradio/channels/classic-rock-live.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern 80er Kulthits (MP3),http://www.antenne.de/webradio/channels/80er-kulthits.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Top 40 (AAC),http://www.antenne.de/webradio/channels/top-40.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern (MP3),http://www.antenne.de/webradio/antenne.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Oldies but Goldies (AAC),http://www.antenne.de/webradio/channels/oldies-but-goldies.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Black Beatz (MP3),http://www.antenne.de/webradio/channels/black-beatz.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Black Beatz (AAC),http://www.antenne.de/webradio/channels/black-beatz.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Partyschlager (AAC),http://www.antenne.de/webradio/channels/das-schlager-karussell.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Chillout (MP3),http://www.antenne.de/webradio/channels/chillout.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Hits fur Kids (AAC),http://www.antenne.de/webradio/channels/hits-fuer-kids.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Lovesongs (AAC),http://www.antenne.de/webradio/channels/lovesongs.aac.pls,text/html; charset=iso-8859-1,301
de,Web Radio,Allelon Webradio,http://allelon.stream.vip/allelon/mp3-128/Homepage/;stream,text/html; charset=UTF-8,404
de,Web Radio,Antenne Bayern Hits fur Kids (MP3),http://www.antenne.de/webradio/channels/hits-fuer-kids.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Top 40 (MP3),http://www.antenne.de/webradio/channels/top-40.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Antenne Bayern Partyschlager (MP3),http://www.antenne.de/webradio/channels/das-schlager-karussell.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,BR Bayern 2 (MP3) (HQ),http://streams.br-online.de/bayern2_2.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,BR B5 aktuell (MP3) (LQ),http://streams.br-online.de/b5aktuell_1.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,BR Bayern 1 (MP3) (HQ),http://streams.br-online.de/bayern1_2.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,BR Bayern plus (MP3) (LQ),http://streams.br-online.de/bayernplus_1.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,Bremen 1,http://httpmedia.radiobremen.de/bremeneins.m3u,audio/x-mpegurl,200
de,Web Radio,BR Bayern plus (MP3) (HQ),http://streams.br-online.de/bayernplus_2.m3u,text/html; charset=iso-8859-1,301
de,Web Radio,BLN.FM,http://media.bln.fm:9000/stream-low,text/html; charset=utf-8,404
