de,Web Radio,hr3 (MP3),http://metafiles.gl-systemhaus.de/hr/hr3_2.m3u
de,Web Radio,hr1 (MP3),http://metafiles.gl-systemhaus.de/hr/hr1_2.m3u
de,Web Radio,Ichtys Radio,http://server33109.streamplus.de/;?type=http&nocache=100024
de,Web Radio,Jesus Coming FM – German,http://live.jesuscomingfm.com:8282/stream/
de,Web Radio,inselradio,https://inselradio--di--nacs-ais-lgc--02--cdn.cast.addradio.de/inselradio/live/mp3/high
de,Web Radio,Inforadio (MP3),http://www.inforadio.de/live.m3u
de,Web Radio,jesuscomingfm.com (german),http://live.jesuscomingfm.com:8282/listen.pls?sid=1
de,Web Radio,Jugoton Hit Radio Wien,http://s8.iqstreaming.com:8060/;stream.nsv
de,Web Radio,Kibo.FM,http://listen.kibo.fm:8000/kibofm
de,Web Radio,Kanal Bethesda,http://stream.radiojar.com/a2dd2q0kb
de,Web Radio,Kölncampus (Campusradio Köln),https://live.koelncampus.com/live
de,Web Radio,hr4 (MP3),http://metafiles.gl-systemhaus.de/hr/hr4_2.m3u
de,Web Radio,Kronehit,http://onair-ha1.krone.at/kronehit-hp.mp3
de,Web Radio,Kronehit,https://secureonair.krone.at/kronehit1058.mp3
de,Web Radio,L'UniCo (Campusradio Paderborn),http://icecast.l-uni.co:8001/lunico_high_mp3.m3u
de,Web Radio,Lobpreisradio.de,http://worship.lobpreisradio.de:8000/intern89486648977sdzuzigkztzi0plo9i8t7wm6f5mynwjiturwnwjgtu
de,Web Radio,M94.5,https://stream.m945.de/m945-hq.mp3
de,Web Radio,LORA München (128kps),http://live.lora924.de:8000/lora-hq.mp3
de,Web Radio,MAGIC Top100,http://stream.laut.fm/magic-top100
de,Web Radio,Kulturradio (MP3),http://www.kulturradio.de/live.m3u
de,Web Radio,Hitradio Namibia,http://85.25.217.22:8000/
de,Web Radio,MAX NEO,https://stream.m945.de/afkmax-hq.mp3
de,Web Radio,MBG Versmold,https://server7.streamserver24.com:61424/stream
de,Web Radio,MBG Harsewinkel Gottesdienst,https://stream.mbg-hsw.de/radio/8000/radio.mp3
de,Web Radio,MDR 1 Radio Thüringen (MP3),http://avw.mdr.de/streams/284300-0_mp3_high.m3u
de,Web Radio,MDR 1 Radio Sachsen (MP3),http://avw.mdr.de/streams/284280-0_mp3_high.m3u
de,Web Radio,MDR JUMP In the Mix Channel (mp3),http://avw.mdr.de/streams/284321-2_mp3_high.m3u
de,Web Radio,MDR JUMP (MP3),http://avw.mdr.de/streams/284320-0_mp3_high.m3u
de,Web Radio,MDR AKTUELL (MP3),http://avw.mdr.de/streams/284340-0_mp3_high.m3u
de,Web Radio,MDR JUMP Rockchannel (mp3),http://avw.mdr.de/streams/284321-1_mp3_high.m3u
de,Web Radio,MDR JUMP Trendchannel (mp3),http://avw.mdr.de/streams/284321-0_mp3_high.m3u
de,Web Radio,MDR KLASSIK (MP3),http://avw.mdr.de/streams/284350-0_mp3_high.m3u
de,Web Radio,MBG Versmold,https://server7.streamserver24.com:61424/klein
de,Web Radio,MDR KULTUR (MP3),http://avw.mdr.de/streams/284310-0_mp3_high.m3u
de,Web Radio,MDR KULTUR - Klassik im Konzert (mp3),http://avw.mdr.de/streams/284311-0_mp3_high.m3u
de,Web Radio,MDR SACHSEN - SORBISCHES PROGRAMM (mp3),http://avw.mdr.de/streams/990100-0_mp3_high.m3u
de,Web Radio,MDR SPUTNIK Black Channel (MP3),http://www.sputnik.de/m3u/black.hi.m3u
de,Web Radio,MDR SCHLAGERWELT Sachsen (mp3),http://avw.mdr.de/streams/990801-0_mp3_high.m3u
de,Web Radio,MDR SPUTNIK Black-Channel (mp3),http://avw.mdr.de/streams/284331-0_mp3_high.m3u
de,Web Radio,MDR SPUTNIK Insomnia Channel (MP3),http://www.sputnik.de/m3u/insomnia.hi.m3u
de,Web Radio,mdr sachsen anhalt,http://avw.mdr.de/streams/284290-1_mp3_high.m3u
de,Web Radio,MDR SPUTNIK Club Channel (MP3),http://www.sputnik.de/m3u/club.hi.m3u
de,Web Radio,MDR SPUTNIK Popkult Channel (MP3),http://www.sputnik.de/m3u/popkult.hi.m3u
de,Web Radio,MDR SPUTNIK Roboton-Channel (mp3),http://avw.mdr.de/streams/284331-5_mp3_high.m3u
de,Web Radio,MDR SPUTNIK Rock Channel (MP3),http://www.sputnik.de/m3u/rock.hi.m3u
de,Web Radio,MDR SPUTNIK Club-Channel (mp3),http://avw.mdr.de/streams/284331-2_mp3_high.m3u
de,Web Radio,MDR SPUTNIK Soundcheck Channel (MP3),http://www.sputnik.de/m3u/soundcheck.hi.m3u
de,Web Radio,MDR Tweens,http://avw.mdr.de/streams/991101-0_mp3_high.m3u
de,Web Radio,MDR SPUTNIK OnAir Channel (MP3),http://www.sputnik.de/m3u/live.hi.m3u
de,Web Radio,N-JOY (MP3),https://www.ndr.de/resources/metadaten/audio_ssl/m3u/n-joy.m3u
de,Web Radio,NDR 1 Niedersachsen,https://dispatcher.rndfnk.com/ndr/ndr1niedersachsen/hannover/mp3/128/stream.mp3
de,Web Radio,NDR 2 (mp3),https://www.ndr.de/resources/metadaten/audio_ssl/m3u/ndr2.m3u
de,Web Radio,NDR 1 Welle Nord,https://dispatcher.rndfnk.com/ndr/ndr1wellenord/kiel/mp3/128/stream.mp3
de,Web Radio,NDR 1 Radio MV,https://dispatcher.rndfnk.com/ndr/ndr1radiomv/schwerin/mp3/128/stream.mp3
de,Web Radio,NDR Info,https://dispatcher.rndfnk.com/ndr/ndrinfo/niedersachsen/mp3/128/stream.mp3
de,Web Radio,NDR 2 NDS,https://www.ndr.de/resources/metadaten/audio_ssl/m3u/ndr2_nds.m3u
de,Web Radio,NDR kultur,https://dispatcher.rndfnk.com/ndr/ndrkultur/live/mp3/128/stream.mp3
de,Web Radio,NDR Info Spezial,https://dispatcher.rndfnk.com/ndr/ndrinfospezial/live/mp3/128/stream.mp3
de,Web Radio,Metal Only,http://metal-only.streampanel.cloud/listen.m3u
de,Web Radio,NDR_Info,http://www.ndr.de/resources/metadaten/audio/m3u/ndrinfo.m3u
de,Web Radio,Ohrfunk.de,http://icecast.multhielemedia.de:8000/ohrfunk.m3u
de,Web Radio,Ö1,https://orf-live.ors-shoutcast.at/oe1-q2a
de,Web Radio,Ö1 Campus,https://orf-live.ors-shoutcast.at/campus-q2a
de,Web Radio,PfarrRadio Schlern,http://live.verbumradio.com:8074/;stream.mp3
de,Web Radio,planet radio,http://mp3.planetradio.de/planetradio/hqlivestream.mp3
de,Web Radio,Radio Allelon,http://allelon.stream.vip/allelon/mp3-128/allelon.stream.vip/
de,Web Radio,Radio 8 Ansbach,http://stream.radio8.de:8000/live
de,Web Radio,PlanetRadi,http://streams.planetradio.de/planetradio/mp3/hqlivestream.m3u
de,Web Radio,Radio Burgenland (at),https://orf-live.ors-shoutcast.at/bgl-q1a?player=radiothek_v1&referer=burgenland.orf.at
de,Web Radio,Radio B138 (at),http://radiob138.out.airtime.pro:8000/radiob138_a
de,Web Radio,Radio BOB!,http://streams.radiobob.de/bob-national/mp3-192/mediaplayer
de,Web Radio,radio ffn,https://player.ffn.de/radioffn.mp3
de,Web Radio,Radio F 94.5,https://edge66.streamonkey.net/fhn-radiof945/stream/mp3
de,Web Radio,Radio Galaxy,http://webstream.galaxy-oberfranken.de/galaxy-oberfranken.mp3
de,Web Radio,Krone Hit,http://onair.krone.at/kronehit.mp3
de,Web Radio,radio freundesdienst,http://radiofd.ice.infomaniak.ch/radiofd.mp3
de,Web Radio,radio hcjb,http://segenswelle.de/hcjb
de,Web Radio,Radio Gong,https://radiogong-live.cast.addradio.de/radiogong/live/mp3/high?ar-distributor=f0b7
de,Web Radio,Radio HCJB,http://segenswelle.de:8000/hcjb-aac
de,Web Radio,Radio HBR,http://stream2.radiohbr.de:8080/stream.aac
de,Web Radio,Radio Kärnten (at),https://orf-live.ors-shoutcast.at/ktn-q1a?player=radiothek_v1&referer=kaernten.orf.at
de,Web Radio,Radio KIT (Karlsruhe),http://campusradio.zak.kit.edu:8000/campusradiokitbib
de,Web Radio,Radio Leipzig,https://hermes.bcs-systems.de/radio-leipzig_simulcast_192k_mp3
de,Web Radio,Radio Lora,http://live.lora924.de:8000/loramp3.mp3
de,Web Radio,Radio Leipzig 2,https://hermes.bcs-systems.de/radio-leipzig2_simulcast_192k_mp3
de,Web Radio,Radio Neue Hoffnung,https://stream.mnr.ch/rnh-mp3
de,Web Radio,Radio Max Penny,http://listen.radiomax.technology/penny
de,Web Radio,Radio Niederösterreich (at),https://orf-live.ors-shoutcast.at/noe-q1a?player=radiothek_v1&referer=noe.orf.at
de,Web Radio,Radio Paloma,http://www.radiopaloma.de/RP-Hauptkanal.pls
de,Web Radio,Radio Q (Campusradio Münster),https://rqstream.radioq.de/stream/192.mp3
de,Web Radio,radio hcjb,http://segenswelle.de/hcjb
de,Web Radio,Radio RaBe (ch),https://stream.rabe.ch/livestream/rabe-mid.mp3
de,Web Radio,Radio Radius (Universität Zürich),http://relay.radio.ethz.ch/sender.mp3
de,Web Radio,Radio Salzburg (at),https://orf-live.ors-shoutcast.at/sbg-q1a?player=radiothek_v1&referer=salzburg.orf.at
de,Web Radio,Radio Segenswelle (plautdietsch),http://www.segenswelle.de:8000/plautdietsch
de,Web Radio,radio slubfurt,http://streaming.fueralle.org:8000/slubfurt
de,Web Radio,Radio Horeb,https://rs16.stream24.net/horeb.mp3
de,Web Radio,Radio Paloma,http://pool.radiopaloma.de/RADIOPALOMA.mp3
de,Web Radio,Radio SRF 4 News,http://stream.srg-ssr.ch/m/drs4news/mp3_128
de,Web Radio,Radio SRF 1,http://stream.srg-ssr.ch/m/drs1/mp3_128
de,Web Radio,Radio Steiermark,https://orf-live.ors-shoutcast.at/stm-q2a
de,Web Radio,Radio SRF Musikwelle,http://stream.srg-ssr.ch/m/drsmw/mp3_128
de,Web Radio,Radio Sunshine,http://streamlive.syndicationradio.fr:8158/stream
de,Web Radio,Radio Swiss Jazz,https://stream.srg-ssr.ch/rsj/aacp_96.m3u
de,Web Radio,Radio SRF Virus,http://stream.srg-ssr.ch/m/drsvirus/mp3_128
de,Web Radio,Radio Swiss Classic,http://stream.srg-ssr.ch/m/rsc_de/mp3_128
de,Web Radio,Radio Swiss Pop,http://stream.srg-ssr.ch/m/rsp/mp3_128
de,Web Radio,Radio Vorarlberg (at),https://orf-live.ors-shoutcast.at/vbg-q1a?player=radiothek_v1&referer=vorarlberg.orf.at
de,Web Radio,Radio Wien,https://orf-live.ors-shoutcast.at/wie-q2a
de,Web Radio,Radio T,http://streaming.fueralle.org:8000/radiot.mp3
de,Web Radio,Radio SRF 2 Kultur,http://stream.srg-ssr.ch/m/drs2/mp3_128
de,Web Radio,Radio Wegbereiter,https://radio.missionsdienst-wegbereiter.de:8000/radio.mp3
de,Web Radio,Radioeins (MP3),http://www.radioeins.de/live.m3u
de,Web Radio,Radio SRF 3,http://stream.srg-ssr.ch/m/drs3/mp3_128
de,Web Radio,Radioaktiv / Universität Mannheim,https://stream.radioaktiv.org/VeryHiFi
de,Web Radio,radioFH! (Fachhochschule Südwestfalen / Meschede),https://server28989.streamplus.de/stream.mp3
de,Web Radio,RadioHBR,https://stream1.radiohbr.de:80/stream.mp3
de,Web Radio,Radio Tirol (at),https://orf-live.ors-shoutcast.at/tir-q1a?player=radiothek_v1&referer=tirol.orf.at
de,Web Radio,Radius 92,http://141.99.154.10:8002/;
de,Web Radio,radioBerlin 88,http://www.radioberlin.de/live.m3u
de,Web Radio,RadioMv German (Christliches Radio),http://163.172.137.24:2488/;
de,Web Radio,radiotell.ch,https://radiotell.dmd2streaming.com/radiotell.mp3
de,Web Radio,Rock Antenne (AAC),http://www.rockantenne.de/webradio/rockantenne-aac.pls
de,Web Radio,RT1 80er,https://rt1.radio/80s
de,Web Radio,Rock Antenne (MP3),http://www.rockantenne.de/webradio/rockantenne.m3u
de,Web Radio,Radio Z,http://snd.radio-z.net:8000/Radio-Z
de,Web Radio,RT1 Classic Rock,https://rt1.radio/classicrock
de,Web Radio,Rai Bozen (MP3),http://radiobzlive.rai.it/RAIBZ_Livestream
de,Web Radio,RT1 InTheMix,https://rt1.radio/in-the-mix
de,Web Radio,RT1 Cocktail & Dinner Hits,https://rt1.radio/cocktail
de,Web Radio,RT1 Home Office,https://rt1.radio/homeoffice
de,Web Radio,RT1 Clubbing,https://rt1.radio/chillhouse
de,Web Radio,RT1 Chillout,https://rt1.radio/chillout
de,Web Radio,RT1 Coffee,https://rt1.radio/coffee
de,Web Radio,RT1 Running,https://rt1.radio/running
de,Web Radio,RT1 Relax,https://rt1.radio/relax
de,Web Radio,schlagerparadies,https://webstream.schlagerparadies.de/schlagerparadies128.mp3
de,Web Radio,Schwarz (MP3),http://streaming02.sr-online.de/unserding-schwarz.m3u
de,Web Radio,Spirit Live Radio,https://server7606.streamplus.de/;?type=http&nocache=250516;
de,Web Radio,SR 2 KulturRadio (MP3),http://streaming01.sr-online.de/sr2_2.m3u
de,Web Radio,SR 1-Klassiker (MP3),http://streaming02.sr-online.de/sr1klassiker.m3u
de,Web Radio,SR 1 Europawelle (MP3),http://streaming01.sr-online.de/sr1_2.m3u
de,Web Radio,SR 2-OffBeat (MP3),http://streaming02.sr-online.de/sr2offbeat.m3u
de,Web Radio,SR 3 Saarlandwelle (MP3),http://streaming01.sr-online.de/sr3_2.m3u
de,Web Radio,SR 3-OldieWelt (MP3),http://streaming02.sr-online.de/sr3oldiewelt.m3u
de,Web Radio,SR 1-Lounge (MP3),http://streaming02.sr-online.de/sr1lounge.m3u
de,Web Radio,SR 3-SchlagerWelt (MP3),http://streaming02.sr-online.de/sr3schlagerwelt.m3u
de,Web Radio,Studentenfunk (Universität Regensburg),https://studentenfunk.out.airtime.pro/studentenfunk_a#
de,Web Radio,sunshine live,http://stream.sunshine-live.de/live/mp3-192/Webradio-Player/
de,Web Radio,RTL 104,http://stream.104.6rtl.com/smooth/mp3-192/vtuner/
de,Web Radio,RT1 ROCK,https://rt1.radio/rock
de,Web Radio,Südtirol 1 (MP3),http://str2.creacast.com:80/sudtirol1a
de,Web Radio,SWR1 Rheinland-Pfalz,https://dispatcher.rndfnk.com/swr/swr1/rp/mp3/128/stream.mp3
de,Web Radio,SWR1 Baden-Württemberg,https://dispatcher.rndfnk.com/swr/swr1/bw/mp3/128/stream.mp3
de,Web Radio,SWR4 Baden-Württemberg,https://dispatcher.rndfnk.com/swr/swr4/bw/mp3/128/stream.mp3
de,Web Radio,SW-Radio (segenswelle.de),http://www.segenswelle.de:8000/deutsch-aac
de,Web Radio,SWR3,https://dispatcher.rndfnk.com/swr/swr3/live/mp3/128/stream.mp3
de,Web Radio,SWR2,https://dispatcher.rndfnk.com/swr/swr2/live/mp3/256/stream.mp3
de,Web Radio,SWR4 Rheinland-Pfalz,https://dispatcher.rndfnk.com/swr/swr4/rp/mp3/128/stream.mp3
de,Web Radio,TechnoBase (HQ),http://listen.technobase.fm/aac-hd.pls
de,Web Radio,Toxic.fm (Universität St. Gallen),http://toxicfm.ice.infomaniak.ch/toxicfm-128.mp3
de,Web Radio,Triquency (Hochschulradio TH OWL / Lemgo),http://livestream.triquency.de:8000/live192.mp3
de,Web Radio,TechnoBase (mp3),http://mp3.stream.tb-group.fm/tb.mp3
de,Web Radio,Tru,http://stream.laut.fm/tru
de,Web Radio,SWR2,https://liveradio.swr.de/sw282p3/swr2/
de,Web Radio,WDR 2 (Ostwestfalen-Lippe),https://wdr-wdr2-ostwestfalenlippe.icecastssl.wdr.de/wdr/wdr2/ostwestfalenlippe/mp3/128/stream.mp3
de,Web Radio,WDR 2 Aachen und Region (MP3),http://www.wdr.de/wdrlive/media/wdr2_aachen.m3u
de,Web Radio,WDR 2 Münsterland (MP3),http://www.wdr.de/wdrlive/media/wdr2_muenster.m3u
de,Web Radio,WDR 2 Bergisches Land (MP3),http://www.wdr.de/wdrlive/media/wdr2_wuppertal.m3u
de,Web Radio,WDR 2 Rhein und Ruhr (MP3),http://www.wdr.de/wdrlive/media/wdr2_essen_duesseldorf.m3u
de,Web Radio,WDR 2 Ruhrgebiet (MP3),http://www.wdr.de/wdrlive/media/wdr2_dortmund.m3u
de,Web Radio,Uni-Vox (Otto-Friedrich-Universität Bamberg),http://81.169.227.97:8000/live
de,Web Radio,WDR 3 (mp3,http://wdr-wdr3-live.icecast.wdr.de/wdr/wdr3/live/mp3/256/stream.mp3
de,Web Radio,WDR 2 Ostwestfalen-Lippe (MP3),http://www.wdr.de/wdrlive/media/wdr2_bielefeld.m3u
de,Web Radio,WDR 2 Südwestfalen (MP3),http://www.wdr.de/wdrlive/media/wdr2_siegen.m3u
de,Web Radio,WDR 4 (MP3),http://www.wdr.de/wdrlive/media/wdr4.m3u
de,Web Radio,WDR 2 Rheinland (MP3),http://www.wdr.de/wdrlive/media/wdr2.m3u
de,Web Radio,WDR 3 (MP3),http://www.wdr.de/wdrlive/media/wdr3.m3u
de,Web Radio,WDR COSMO,https://wdr-cosmo-live.icecastssl.wdr.de/wdr/cosmo/live/mp3/128/stream.mp3
de,Web Radio,WDR Die Maus (mp3,https://wdr-diemaus-live.icecastssl.wdr.de/wdr/diemaus/live/mp3/128/stream.mp3
de,Web Radio,YOU FM,https://dispatcher.rndfnk.com/hr/youfm/live/mp3/128/stream.mp3
de,Web Radio,WDR Die Maus (mp3,https://wdr-diemaus-live.icecastssl.wdr.de/wdr/diemaus/live/mp3/56/stream.mp3
de,Web Radio,WDR Die Maus,https://wdr.de/wdrlive/media/diemaus.m3u
de,Web Radio,ZUKUNFT (MP3),http://streaming02.sr-online.de/unserding-zukunft.m3u
de,Web Radio,WDR 5 (MP3),http://www.wdr.de/wdrlive/media/wdr5.m3u
de,Web Radio,YOU FM (MP3),http://metafiles.gl-systemhaus.de/hr/youfm_2.m3u
de,Web Programmes,Ausdehnung des römischen Reiches,https://downloadzdf-a.akamaihd.net/mp4/zdf/21/11/211129_cc_ausdehnung_roemisches_reich_tex/1/211129_cc_ausdehnung_roemisches_reich_tex_1628k_p13v15.mp4
de,Web Radio,TechnoBase,http://listen.technobase.fm/dsl.pls
de,Web Programmes,Bahnbrechende Entdeckungen der Antike,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_121_55303727_Trickfilm_Gelehrte_und_Errungenschaften_Antike_CC_tex/1/200428_121_55303727_Trickfilm_Gelehrte_und_Errungenschaften_Antike_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Die Ausbreitung der Ur-Germanen,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/10/201012_cc_susbreitung_ur_germanen_tex/2/201012_cc_susbreitung_ur_germanen_tex_1628k_p13v15.mp4
de,Web Programmes,Creative Commons-Clips zur freien Nutzung – einfach erklärt,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/11/201123_cc_explainer_creative_commons_tex/1/201123_cc_explainer_creative_commons_tex_1628k_p13v15.mp4
de,Web Programmes,Catalhöyük: erste Großsiedlung der Menschheit,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_162_0055303973_erste_Grosssiedlung_der_Menschheit_CC_tex/1/200428_162_0055303973_erste_Grosssiedlung_der_Menschheit_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Die ersten Zahlungsmittel,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/07/200706_cc_geldgeschichte_kauri_tex/1/200706_cc_geldgeschichte_kauri_tex_1628k_p13v15.mp4
de,Web Programmes,Die Germanen aus der Sicht von Tacitus und Caesar,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/10/201012_cc_germanen_bei_tacitus_und_caesar_tex/2/201012_cc_germanen_bei_tacitus_und_caesar_tex_1628k_p13v15.mp4
de,Web Programmes,Die Gotteshäuser der Religionen,https://downloadzdf-a.akamaihd.net/mp4/zdf/21/12/211220_cc_gotteshaeuser_religionen_tex/1/211220_cc_gotteshaeuser_religionen_tex_1628k_p13v15.mp4
de,Web Programmes,Demokratie in Athen,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_124_55303727_Demokratie_im_antiken_Athen_CC_tex/2/200428_124_55303727_Demokratie_im_antiken_Athen_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Die Weltkarte von Mercator,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_115_0055304071_Weltkarte_von_Mercator_CC_tex/1/200428_115_0055304071_Weltkarte_von_Mercator_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Die Gründung Bagdads im 8. Jahrhundert,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_148_0055303952_Gruendung_Bagdad_CC_tex/2/200428_148_0055303952_Gruendung_Bagdad_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Germanische Führungseliten,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_139_55303954_Gesellschaftspyramide_Germanen_CC_tex/1/200428_139_55303954_Gesellschaftspyramide_Germanen_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Die Götterwelt der Griechen,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/08/200817_cc_griechische_goetterwelt_tex/1/200817_cc_griechische_goetterwelt_tex_1628k_p13v15.mp4
de,Web Programmes,Griechische Stadtstaaten in der Antike,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/07/200727_cc_stadtstaaten_im_antiken_griechenland_tex/1/200727_cc_stadtstaaten_im_antiken_griechenland_tex_1628k_p13v15.mp4
de,Web Programmes,Anatomie des Herzens,https://downloadzdf-a.akamaihd.net/mp4/zdf/21/11/211122_cc_anatomie_herz_tex/1/211122_cc_anatomie_herz_tex_1628k_p13v15.mp4
de,Web Programmes,Geschichte der Hauptstadt Berlin,https://nrodlzdf-a.akamaihd.net/none/zdf/20/05/200522_210_0055303953_Berlin_CC_tex/1/200522_210_0055303953_Berlin_CC_tex_2128k_p18v15.webm
de,Web Programmes,Faschismus - Verbreitung in Europa,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/10/201019_cc_faschismus_verbreitung_europa_tex/1/201019_cc_faschismus_verbreitung_europa_tex_1628k_p13v15.mp4
de,Web Programmes,Haarmode bei den Germanen,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/07/200720_cc_germanische_haarmode_tex/1/200720_cc_germanische_haarmode_tex_1628k_p13v15.mp4
de,Web Programmes,Herrschaftsstruktur im alten Arabien,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/09/200907_cc_herrschaftsstrukturen_altes_arabien_tex/1/200907_cc_herrschaftsstrukturen_altes_arabien_tex_1628k_p13v15.mp4
de,Web Programmes,Heilpflanzen als Medizin,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/07/200720_cc_heilkraeuter_tex/1/200720_cc_heilkraeuter_tex_1628k_p13v15.mp4
de,Web Programmes,Herdenimmunität,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/09/200907_267_15322240_gute_frage_herdenimunitaet_cc_tex/1/200907_267_15322240_gute_frage_herdenimunitaet_cc_tex_1628k_p13v15.mp4
de,Web Programmes,Kunst in der Steinzeit,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_161_0055303973_Kunst_in_der_Steinzeit_CC_tex/3/200428_161_0055303973_Kunst_in_der_Steinzeit_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Kloster Disibodenberg,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/05/200527_220_55303303_Kloster_Disibodenberg_CC_tex/1/200527_220_55303303_Kloster_Disibodenberg_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Langstreckenrekord im Vogelflug,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_110_0055303840_Vogelflug_Langstreckenrekord_Pfuhlschnepfe_CC_tex/1/200428_110_0055303840_Vogelflug_Langstreckenrekord_Pfuhlschnepfe_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Leben in Frankfurt am Main im Mittelalter,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200414_96_55303959_Leben_in_Frankfurt_am_Main_im_Mittelalter_Kombiclip_CC_tex/2/200414_96_55303959_Leben_in_Frankfurt_am_Main_im_Mittelalter_Kombiclip_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Perücken als sozialer Status,https://nrodlzdf-a.akamaihd.net/none/zdf/20/04/200414_43_0021005122_Peruecken_machen_Leute_Paris_CC_tex/1/200414_43_0021005122_Peruecken_machen_Leute_Paris_CC_tex_2128k_p18v15.webm
de,Web Programmes,Karthago: Phönizische Großstadt,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/05/200522_209_0055303953_Karthago_CC_tex/2/200522_209_0055303953_Karthago_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Pferde als Kriegswaffe,https://downloadzdf-a.akamaihd.net/mp4/zdf/diverse/382_55100816_pferde_als_kriegswaffe_cc_tex/2/382_55100816_pferde_als_kriegswaffe_cc_tex_1628k_p13v15.mp4
de,Web Programmes,Persepolis: Hauptstadt Persiens,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/05/200522_204_0055304055_Persepolis_CC_tex/2/200522_204_0055304055_Persepolis_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Routenplaner aus der Römerzeit – die Tabula Peutingeriana,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_113_0055304070_antike_Roemerstrassen_und_Karte_Tabula_Peuteringiana_CC_tex/2/200428_113_0055304070_antike_Roemerstrassen_und_Karte_Tabula_Peuteringiana_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Palenque: Ruinenstadt der Maya,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/05/200522_207_0055304058_Palenque_CC_tex/2/200522_207_0055304058_Palenque_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Seit wann gibt es Rassismus?,https://downloadzdf-a.akamaihd.net/mp4/zdf/diverse/362_15301367_ursprung_rassismus_cc_tex/2/362_15301367_ursprung_rassismus_cc_tex_1628k_p13v15.mp4
de,Web Programmes,So wohnten die Menschen im antiken Rom,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200414_94_0055303958_Wohnen_im_Alten_Rom_Kombiclip_CC_tex/2/200414_94_0055303958_Wohnen_im_Alten_Rom_Kombiclip_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Jerusalem: Stadt des Glaubens,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/05/200522_211_0055303301_Jerusalem_CC_tex/2/200522_211_0055303301_Jerusalem_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Uruk: erste Metropole der Weltgeschichte,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_163_0055303973_Erste_Metropole_der_Menschheit_CC_tex/1/200428_163_0055303973_Erste_Metropole_der_Menschheit_CC_tex_1628k_p13v15.mp4
de,Web Programmes,So wohnten die Berliner in der Kaiserzeit,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/06/200629_cc_berlin_kaiserzeit_wohnen_tex/3/200629_cc_berlin_kaiserzeit_wohnen_tex_1628k_p13v15.mp4
de,Web Programmes,So wichtig ist tiefes Atmen,https://downloadzdf-a.akamaihd.net/mp4/zdf/21/11/211122_cc_tiefes_atmen_tex/1/211122_cc_tiefes_atmen_tex_1628k_p13v15.mp4
de,Web Programmes,Taj Mahal: Mausoleum der Liebe,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/05/200522_206_0055304054_Taj_Mahal_CC_tex/3/200522_206_0055304054_Taj_Mahal_CC_tex_1628k_p13v15.mp4
de,Web Programmes,Wie die Germanen gewohnt haben,https://downloadzdf-a.akamaihd.net/mp4/zdf/20/04/200428_137_55303954_Aufbau_germanische_Siedlungen_Haeuser_CC_tex/2/200428_137_55303954_Aufbau_germanische_Siedlungen_Haeuser_CC_tex_1628k_p13v15.mp4
